sample_1,id,,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,label
2,316,70,25,127,33,180,-2.91,-2.00,5.49,0.02,-0.02,0.02,1
2,317,96,42,137,93,180,-2.92,-2.00,5.50,0.03,-0.02,0.02,1
2,318,76,31,129,55,180,-2.92,-2.00,5.50,0.03,-0.02,0.02,1
2,319,81,24,130,40,180,-2.92,-2.00,5.50,0.02,-0.02,0.02,1
2,320,60,38,119,180,180,-2.91,-1.99,5.51,0.02,-0.02,0.02,1
2,321,67,39,150,99,180,-2.90,-1.99,5.52,0.02,-0.02,0.02,1
2,322,68,14,142,97,180,-2.89,-1.98,5.54,0.02,-0.02,0.02,1
2,323,58,23,121,112,180,-2.92,-1.98,5.52,0.02,-0.02,0.02,1
2,324,74,28,122,120,180,-2.93,-1.98,5.51,0.03,-0.01,0.02,1
2,325,64,33,135,48,180,-2.91,-1.98,5.53,0.02,-0.01,0.02,1
2,326,57,30,149,81,180,-2.90,-1.97,5.54,0.02,-0.01,0.02,1
2,327,47,21,126,175,180,-2.90,-1.97,5.53,0.02,-0.01,0.01,1
2,328,62,19,121,156,180,-2.92,-1.98,5.51,0.02,-0.00,0.01,1
2,329,68,39,119,75,180,-2.92,-1.98,5.51,0.02,-0.00,0.01,1
2,330,78,26,128,64,180,-2.91,-1.97,5.52,0.02,-0.00,0.01,1
2,331,81,17,131,69,180,-2.91,-1.97,5.51,0.02,-0.00,0.01,1
2,332,61,29,120,49,180,-2.94,-1.98,5.49,0.02,-0.00,0.01,1
2,333,59,46,136,76,180,-2.93,-2.00,5.49,0.03,0.01,0.00,1
2,334,64,26,132,100,180,-2.90,-2.00,5.52,0.02,0.00,0.01,1
2,335,50,20,134,114,180,-2.90,-1.98,5.52,0.02,-0.00,0.01,1
2,336,60,28,132,120,180,-2.92,-1.98,5.49,0.02,-0.00,0.01,1
2,337,45,25,129,0,180,-2.93,-1.98,5.48,0.02,-0.00,0.01,1
2,338,64,18,131,126,180,-2.90,-1.97,5.50,0.02,-0.00,0.01,1
2,339,82,29,122,169,180,-2.89,-1.97,5.50,0.02,-0.00,0.01,1
2,340,55,32,120,120,180,-2.90,-1.98,5.49,0.02,-0.00,0.01,1
2,341,72,25,147,135,180,-2.92,-1.99,5.47,0.02,0.00,0.01,1
2,342,71,37,129,16,180,-2.91,-2.00,5.46,0.03,0.00,0.01,1
2,343,60,42,134,90,180,-2.89,-1.99,5.46,0.02,-0.00,0.01,1
