sample_id,timestamp,sensor_thumb,sensor_index,sensor_middle,sensor_ring,sensor_pinky,sensor_accel_x,sensor_accel_y,sensor_accel_z,sensor_gyro_x,sensor_gyro_y,sensor_z,label
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,31,0,0,18,0,0,-0.62,-1.34,-0.09,0.03,-0.02,0.01,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,32,0,0,16,0,0,-0.62,-1.34,-0.09,0.03,-0.02,0.01,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,33,0,0,19,0,0,-0.63,-1.35,-0.07,0.03,-0.02,0.01,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,34,0,0,21,0,0,-0.64,-1.35,-0.05,0.03,-0.02,0.01,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,35,0,0,19,0,0,-0.65,-1.34,-0.04,0.03,-0.02,0.00,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,36,0,0,15,0,0,-0.66,-1.34,-0.04,0.03,-0.01,0.00,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,37,0,0,23,0,0,-0.67,-1.36,-0.03,0.02,-0.01,-0.00,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,38,0,0,16,0,0,-0.67,-1.37,-0.02,0.01,-0.01,-0.01,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,39,0,0,18,0,0,-0.68,-1.37,-0.04,0.00,-0.01,-0.01,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,40,0,0,20,0,0,-0.69,-1.37,-0.04,0.01,0.00,-0.01,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,41,0,0,16,0,0,-0.68,-1.37,-0.04,0.00,0.00,-0.01,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,42,0,0,19,0,0,-0.67,-1.37,-0.04,0.01,0.01,-0.01,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,43,0,0,19,0,0,-0.67,-1.37,-0.06,0.01,0.00,-0.01,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,44,0,0,19,0,0,-0.66,-1.37,-0.07,0.01,0.00,-0.01,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,45,0,0,23,0,0,-0.66,-1.38,-0.08,0.01,0.00,-0.01,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,46,0,0,22,0,0,-0.65,-1.40,-0.10,0.01,0.01,-0.01,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,47,0,0,19,0,0,-0.64,-1.40,-0.10,0.01,0.01,-0.01,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,48,0,0,21,0,0,-0.64,-1.40,-0.10,0.00,0.00,-0.01,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,49,0,0,18,0,0,-0.63,-1.40,-0.10,0.01,-0.00,-0.01,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,50,0,0,19,0,0,-0.63,-1.42,-0.11,0.01,-0.00,-0.01,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,51,0,0,17,0,0,-0.62,-1.43,-0.11,0.02,-0.01,-0.00,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,52,0,0,20,0,0,-0.63,-1.44,-0.12,0.01,-0.01,-0.00,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,53,0,0,23,0,0,-0.63,-1.44,-0.10,0.00,-0.01,0.00,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,54,0,0,21,0,0,-0.63,-1.43,-0.10,-0.00,-0.02,0.00,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,55,0,0,18,0,0,-0.64,-1.43,-0.09,0.00,-0.02,0.01,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,56,0,0,16,0,0,-0.66,-1.42,-0.08,0.00,-0.02,0.01,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,57,0,0,19,0,0,-0.66,-1.41,-0.07,0.01,-0.02,0.01,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,58,0,0,16,0,0,-0.67,-1.41,-0.07,0.01,-0.02,0.01,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,59,0,0,20,0,0,-0.68,-1.41,-0.06,0.01,-0.02,0.01,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,60,0,0,18,0,0,-0.69,-1.40,-0.06,0.01,-0.01,0.01,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,61,0,0,19,0,0,-0.70,-1.40,-0.05,0.01,-0.01,0.01,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,62,0,0,20,0,0,-0.71,-1.40,-0.04,0.01,-0.01,0.01,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,63,0,0,19,0,0,-0.72,-1.40,-0.04,0.01,-0.00,0.00,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,64,0,0,16,0,0,-0.72,-1.40,-0.04,0.01,0.01,0.00,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,65,0,0,23,0,0,-0.71,-1.41,-0.04,0.01,0.01,-0.00,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,66,0,0,16,0,0,-0.70,-1.41,-0.05,0.01,0.01,-0.00,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,67,0,0,16,0,0,-0.69,-1.42,-0.07,0.01,0.01,-0.00,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,68,0,0,17,0,0,-0.69,-1.43,-0.09,0.01,0.01,-0.00,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,69,0,0,18,0,0,-0.69,-1.44,-0.09,0.01,0.00,-0.01,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,70,0,0,19,0,0,-0.68,-1.45,-0.10,0.01,0.00,-0.00,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,71,0,0,25,0,0,-0.68,-1.45,-0.09,0.01,0.01,-0.00,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,72,0,0,15,0,0,-0.67,-1.45,-0.09,0.01,0.01,-0.00,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,73,0,0,19,0,0,-0.66,-1.46,-0.09,0.01,0.01,-0.00,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,74,0,0,17,0,0,-0.65,-1.45,-0.09,0.00,0.01,-0.00,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,75,0,0,20,0,0,-0.64,-1.45,-0.09,0.00,0.00,-0.00,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,76,0,0,18,0,0,-0.65,-1.45,-0.07,-0.00,0.00,-0.00,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,77,0,0,15,0,0,-0.66,-1.45,-0.06,-0.00,0.00,-0.00,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,78,0,0,15,0,0,-0.67,-1.45,-0.05,-0.01,0.01,-0.00,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,79,0,0,16,0,0,-0.66,-1.44,-0.03,-0.01,0.02,-0.00,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,80,0,0,17,0,0,-0.65,-1.42,-0.03,-0.00,0.02,-0.00,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,81,0,0,18,0,0,-0.64,-1.42,-0.05,0.00,0.02,-0.00,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,82,0,0,22,0,0,-0.64,-1.44,-0.06,0.00,0.01,-0.00,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,83,0,0,19,0,0,-0.64,-1.43,-0.05,-0.00,0.01,-0.00,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,84,0,0,18,0,0,-0.65,-1.44,-0.05,0.00,0.01,-0.00,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,85,0,0,17,0,0,-0.65,-1.45,-0.06,0.00,0.01,-0.00,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,86,0,0,17,0,0,-0.64,-1.45,-0.07,-0.00,0.02,-0.00,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,87,0,0,15,0,0,-0.62,-1.44,-0.08,-0.00,0.01,-0.00,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,88,0,0,12,0,0,-0.61,-1.44,-0.08,-0.00,0.01,-0.00,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,89,0,0,13,0,0,-0.61,-1.44,-0.08,-0.00,0.00,-0.00,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,90,0,0,19,0,0,-0.61,-1.45,-0.09,-0.00,-0.00,-0.00,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,91,0,0,18,0,0,-0.62,-1.45,-0.08,-0.00,-0.00,0.00,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,92,0,0,18,0,0,-0.63,-1.45,-0.07,-0.01,-0.00,0.00,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,93,0,0,18,0,0,-0.63,-1.43,-0.07,-0.01,0.00,0.00,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,94,0,0,13,0,0,-0.62,-1.43,-0.06,-0.01,0.00,0.00,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,95,0,0,14,0,0,-0.61,-1.42,-0.05,-0.00,0.00,0.00,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,96,0,0,12,0,0,-0.62,-1.42,-0.07,0.01,-0.00,0.00,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,97,0,0,16,0,0,-0.62,-1.43,-0.06,0.01,-0.00,0.00,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,98,0,0,19,0,0,-0.64,-1.43,-0.06,0.00,-0.00,0.00,5
5a6f8ae4-44cc-4add-b945-1940d790fcd3_2,99,0,0,15,0,0,-0.66,-1.43,-0.06,0.01,-0.00,-0.00,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,0,0,0,11,0,0,-0.68,-1.49,-0.05,0.01,0.00,-0.00,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,1,0,0,16,0,0,-0.70,-1.55,-0.05,0.01,0.00,-0.00,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,2,0,0,13,0,0,-0.72,-1.62,-0.06,0.01,0.01,-0.00,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,3,0,0,10,0,0,-0.73,-1.69,-0.05,0.01,0.00,-0.00,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,4,0,0,11,0,0,-0.76,-1.76,-0.06,0.01,-0.00,0.00,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,5,0,0,12,0,0,-0.79,-1.83,-0.07,0.01,-0.00,0.00,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,6,0,0,11,0,0,-0.81,-1.89,-0.05,0.00,-0.00,0.00,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,7,0,0,11,0,0,-0.84,-1.95,-0.04,0.00,-0.00,0.00,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,8,0,0,17,0,0,-0.86,-2.02,-0.04,0.01,0.00,0.00,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,9,0,0,5,0,0,-0.87,-2.08,-0.03,0.01,-0.00,0.01,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,10,0,0,10,0,0,-0.87,-2.07,-0.03,0.01,-0.00,0.01,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,11,0,0,11,0,0,-0.88,-2.08,-0.01,0.01,-0.00,0.00,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,12,0,0,12,0,0,-0.88,-2.07,0.01,0.00,0.00,0.00,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,13,0,0,15,0,0,-0.89,-2.06,0.01,0.01,0.00,0.00,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,14,0,0,11,0,0,-0.89,-2.08,0.02,0.01,0.01,-0.00,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,15,0,0,15,0,0,-0.89,-2.08,0.03,0.00,0.01,-0.00,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,16,0,0,13,0,0,-0.88,-2.08,0.02,0.00,0.01,-0.00,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,17,0,0,9,0,0,-0.88,-2.09,0.02,0.01,0.01,-0.01,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,18,0,0,10,0,0,-0.88,-2.09,0.02,0.00,0.01,-0.01,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,19,0,0,12,0,0,-0.88,-2.09,0.01,-0.00,0.01,-0.01,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,20,0,0,13,0,0,-0.88,-2.09,0.00,-0.01,0.01,-0.01,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,21,0,0,15,0,0,-0.87,-2.09,-0.01,-0.01,0.01,-0.01,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,22,0,0,10,0,0,-0.87,-2.09,-0.03,-0.01,0.01,-0.01,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,23,0,0,15,0,0,-0.86,-2.10,-0.04,-0.01,0.00,-0.01,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,24,0,0,13,0,0,-0.85,-2.10,-0.03,-0.01,-0.00,-0.01,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,25,0,0,11,0,0,-0.86,-2.09,-0.03,-0.00,-0.00,-0.01,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,26,0,0,15,0,0,-0.86,-2.10,-0.03,-0.00,-0.00,-0.01,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,27,0,0,13,0,0,-0.85,-2.09,-0.02,-0.00,0.00,-0.01,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,28,0,0,10,0,0,-0.85,-2.09,-0.02,-0.00,0.00,-0.00,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,29,0,0,7,0,0,-0.84,-2.09,-0.02,-0.00,0.00,-0.00,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,30,0,0,10,0,0,-0.84,-2.09,-0.02,0.00,-0.00,-0.00,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,31,0,0,14,0,0,-0.83,-2.10,-0.01,0.00,-0.00,0.00,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,32,0,0,12,0,0,-0.84,-2.10,-0.00,0.00,-0.00,0.00,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,33,0,0,15,0,0,-0.85,-2.09,0.02,-0.00,-0.01,0.00,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,34,0,0,11,0,0,-0.85,-2.07,0.03,-0.00,-0.00,0.01,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,35,0,0,10,0,0,-0.85,-2.06,0.04,-0.00,-0.00,0.01,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,36,0,0,11,0,0,-0.85,-2.05,0.04,-0.01,-0.01,0.01,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,37,0,0,15,0,0,-0.87,-2.04,0.04,-0.01,-0.01,0.00,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,38,0,0,13,0,0,-0.89,-2.04,0.04,-0.01,-0.00,0.00,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,39,0,0,9,0,0,-0.90,-2.06,0.02,-0.00,0.00,-0.00,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,40,0,0,12,0,0,-0.91,-2.07,0.00,-0.01,0.01,-0.01,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,41,0,0,11,0,0,-0.89,-2.08,-0.02,-0.01,0.01,-0.01,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,42,0,0,14,0,0,-0.88,-2.06,-0.03,-0.02,0.02,-0.01,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,43,0,0,11,0,0,-0.86,-2.06,-0.05,-0.01,0.02,-0.01,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,44,0,0,11,0,0,-0.85,-2.08,-0.08,-0.01,0.02,-0.01,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,45,0,0,11,0,0,-0.85,-2.09,-0.10,-0.01,0.02,-0.02,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,46,0,0,15,0,0,-0.84,-2.10,-0.10,-0.00,0.02,-0.02,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,47,0,0,11,0,0,-0.83,-2.10,-0.10,0.01,0.02,-0.01,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,48,0,0,14,0,0,-0.82,-2.10,-0.10,0.02,0.01,-0.01,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,49,0,0,13,0,0,-0.81,-2.09,-0.07,0.02,0.00,-0.01,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,50,0,0,11,0,0,-0.81,-2.08,-0.04,0.02,-0.00,-0.01,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,51,0,0,14,0,0,-0.83,-2.07,-0.01,0.02,-0.01,-0.00,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,52,0,0,13,0,0,-0.84,-2.07,0.00,0.03,-0.01,-0.00,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,53,0,0,11,0,0,-0.84,-2.08,0.02,0.03,-0.01,-0.00,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,54,0,0,14,0,0,-0.85,-2.08,0.05,0.02,-0.02,-0.00,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,55,0,0,12,0,0,-0.86,-2.08,0.06,0.02,-0.01,-0.01,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,56,0,0,12,0,0,-0.86,-2.08,0.07,0.02,-0.01,-0.01,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,57,0,0,11,0,0,-0.86,-2.09,0.07,0.02,-0.00,-0.01,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,58,0,0,15,0,0,-0.85,-2.09,0.07,0.01,0.00,-0.01,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,59,0,0,9,0,0,-0.84,-2.08,0.06,0.00,0.00,-0.01,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,60,0,0,6,0,0,-0.84,-2.08,0.06,0.00,0.00,-0.01,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,61,0,0,12,0,0,-0.84,-2.09,0.05,0.00,0.01,-0.01,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,62,0,0,11,0,0,-0.84,-2.10,0.05,-0.00,0.01,-0.02,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,63,0,0,13,0,0,-0.84,-2.09,0.04,-0.00,0.01,-0.02,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,64,0,0,11,0,0,-0.83,-2.10,0.03,0.00,0.01,-0.02,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,65,0,0,14,0,0,-0.82,-2.10,0.02,-0.00,0.01,-0.02,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,66,0,0,14,0,0,-0.82,-2.10,0.01,-0.01,0.01,-0.02,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,67,0,0,12,0,0,-0.81,-2.10,0.01,-0.00,0.01,-0.01,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,68,0,0,8,0,0,-0.81,-2.11,0.00,-0.00,0.01,-0.01,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,69,0,0,12,0,0,-0.81,-2.11,0.00,-0.00,0.01,-0.01,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,70,0,0,11,0,0,-0.80,-2.11,0.00,-0.01,0.01,-0.01,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,71,0,0,11,0,0,-0.79,-2.10,0.01,-0.01,0.00,-0.01,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,72,0,0,12,0,0,-0.79,-2.09,0.00,-0.01,0.00,-0.00,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,73,0,0,10,0,0,-0.79,-2.10,-0.00,-0.01,0.00,-0.00,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,74,0,0,11,0,0,-0.79,-2.10,-0.01,-0.01,0.00,-0.00,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,75,0,0,11,0,0,-0.78,-2.10,-0.01,-0.01,0.00,-0.00,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,76,0,0,8,0,0,-0.78,-2.10,-0.01,-0.00,0.00,0.00,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,77,0,0,10,0,0,-0.77,-2.11,-0.02,-0.00,-0.00,0.00,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,78,0,0,11,0,0,-0.76,-2.11,-0.02,0.00,-0.00,0.00,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,79,0,0,11,0,0,-0.76,-2.12,-0.02,0.01,-0.00,0.00,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,80,0,0,8,0,0,-0.77,-2.13,-0.02,0.01,-0.00,0.01,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,81,0,0,8,0,0,-0.77,-2.15,-0.02,0.01,-0.00,0.01,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,82,0,0,15,0,0,-0.77,-2.15,-0.01,0.01,-0.00,0.01,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,83,0,0,6,0,0,-0.77,-2.13,-0.01,0.01,-0.01,0.02,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,84,0,0,9,0,0,-0.78,-2.12,0.01,0.01,-0.01,0.02,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,85,0,0,11,0,0,-0.80,-2.10,0.03,0.01,-0.01,0.02,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,86,0,0,11,0,0,-0.82,-2.10,0.05,0.00,-0.01,0.02,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,87,0,0,11,0,0,-0.84,-2.08,0.07,0.00,-0.01,0.02,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,88,0,0,11,0,0,-0.85,-2.06,0.10,0.00,-0.00,0.02,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,89,0,0,8,0,0,-0.87,-2.05,0.12,0.00,0.01,0.02,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,90,0,0,11,0,0,-0.87,-2.04,0.13,0.00,0.02,0.01,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,91,0,0,10,0,0,-0.87,-2.05,0.12,0.00,0.03,0.01,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,92,0,0,11,0,0,-0.86,-2.07,0.10,0.00,0.04,0.00,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,93,0,0,11,0,0,-0.85,-2.08,0.08,0.00,0.05,0.00,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,94,0,0,10,0,0,-0.83,-2.11,0.05,0.01,0.05,0.00,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,95,0,0,13,0,0,-0.81,-2.13,0.00,0.01,0.05,0.00,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,96,0,0,13,0,0,-0.80,-2.13,-0.02,0.00,0.05,0.01,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,97,0,0,9,0,0,-0.79,-2.13,-0.05,0.00,0.04,0.01,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,98,0,0,11,0,0,-0.78,-2.14,-0.08,0.01,0.03,0.01,5
b23b5893-0384-4d1f-9e47-caf41a4d6260_3,99,0,0,11,0,0,-0.77,-2.15,-0.10,0.01,0.02,0.01,5
e28158e2-4387-4a8e-8fc0-48afb69b6c6a_4,0,0,0,0,0,0,-1.66,-1.83,0.44,0.02,0.01,-0.00,5
e28158e2-4387-4a8e-8fc0-48afb69b6c6a_4,1,0,0,0,0,0,-2.55,-1.52,0.98,0.04,-0.00,-0.01,5
e28158e2-4387-4a8e-8fc0-48afb69b6c6a_4,2,0,0,0,0,0,-3.46,-1.19,1.53,0.05,-0.02,-0.02,5
e28158e2-4387-4a8e-8fc0-48afb69b6c6a_4,3,0,0,0,0,0,-4.37,-0.87,2.10,0.06,-0.03,-0.03,5
e28158e2-4387-4a8e-8fc0-48afb69b6c6a_4,4,0,0,0,0,0,-5.30,-0.52,2.67,0.07,-0.04,-0.03,5
e28158e2-4387-4a8e-8fc0-48afb69b6c6a_4,5,0,0,0,0,0,-6.23,-0.18,3.24,0.08,-0.04,-0.02,5
e28158e2-4387-4a8e-8fc0-48afb69b6c6a_4,6,0,0,0,0,0,-7.14,0.16,3.82,0.11,-0.04,-0.01,5
e28158e2-4387-4a8e-8fc0-48afb69b6c6a_4,7,0,0,0,0,0,-8.06,0.49,4.38,0.11,-0.05,-0.00,5
e28158e2-4387-4a8e-8fc0-48afb69b6c6a_4,8,0,0,0,0,0,-8.96,0.86,4.94,0.11,-0.06,0.01,5
e28158e2-4387-4a8e-8fc0-48afb69b6c6a_4,9,0,0,0,0,0,-9.88,1.23,5.52,0.11,-0.06,0.02,5
e28158e2-4387-4a8e-8fc0-48afb69b6c6a_4,10,0,0,0,0,0,-9.93,1.29,5.57,0.09,-0.06,0.04,5
e28158e2-4387-4a8e-8fc0-48afb69b6c6a_4,11,0,0,0,0,0,-9.94,1.36,5.63,0.08,-0.06,0.07,5
e28158e2-4387-4a8e-8fc0-48afb69b6c6a_4,12,0,0,0,0,0,-9.93,1.42,5.70,0.09,-0.05,0.09,5
e28158e2-4387-4a8e-8fc0-48afb69b6c6a_4,13,0,0,0,0,0,-9.94,1.48,5.71,0.08,-0.04,0.11,5
e28158e2-4387-4a8e-8fc0-48afb69b6c6a_4,14,0,0,0,0,0,-9.95,1.53,5.74,0.08,-0.03,0.12,5
e28158e2-4387-4a8e-8fc0-48afb69b6c6a_4,15,0,0,0,0,0,-9.95,1.59,5.75,0.06,-0.01,0.12,5
e28158e2-4387-4a8e-8fc0-48afb69b6c6a_4,16,0,0,0,0,0,-9.97,1.65,5.74,0.03,0.01,0.11,5
e28158e2-4387-4a8e-8fc0-48afb69b6c6a_4,17,0,0,0,0,0,-9.95,1.70,5.73,0.03,0.04,0.10,5
e28158e2-4387-4a8e-8fc0-48afb69b6c6a_4,18,0,0,0,0,0,-9.93,1.72,5.70,0.03,0.06,0.09,5
e28158e2-4387-4a8e-8fc0-48afb69b6c6a_4,19,0,0,0,0,0,-9.91,1.73,5.63,0.04,0.07,0.07,5
e28158e2-4387-4a8e-8fc0-48afb69b6c6a_4,20,0,0,0,0,0,-9.85,1.74,5.54,0.03,0.08,0.05,5
e28158e2-4387-4a8e-8fc0-48afb69b6c6a_4,21,0,0,0,0,0,-9.82,1.76,5.45,0.01,0.09,0.03,5
e28158e2-4387-4a8e-8fc0-48afb69b6c6a_4,22,0,0,0,0,0,-9.82,1.78,5.35,-0.00,0.09,0.00,5
e28158e2-4387-4a8e-8fc0-48afb69b6c6a_4,23,0,0,0,0,0,-9.77,1.79,5.27,-0.01,0.08,-0.02,5
e28158e2-4387-4a8e-8fc0-48afb69b6c6a_4,24,0,0,0,0,0,-9.74,1.78,5.20,-0.00,0.06,-0.04,5
