3....2....1.......SAMPLE NUMBER2...
2,90,0,0,0,0,0,-1.04,-8.32,6.09,-1.35,0.71,0.40,gestureLabel
2,91,0,0,0,0,0,-1.13,-7.71,5.56,-1.46,1.25,0.77,gestureLabel
2,92,0,0,0,0,0,-1.29,-7.40,4.80,-1.58,1.77,1.14,gestureLabel
2,93,0,0,0,0,0,-1.36,-7.01,4.44,-1.74,2.14,1.49,gestureLabel
2,94,0,0,0,0,0,-1.01,-6.12,3.99,-2.02,2.31,1.77,gestureLabel
2,95,0,0,0,0,0,-0.68,-4.86,3.27,-2.35,2.25,1.95,gestureLabel
2,96,0,0,0,0,0,-0.51,-3.40,2.40,-2.62,2.06,2.01,gestureLabel
2,97,0,0,0,0,0,-0.49,-1.86,1.72,-2.70,1.87,1.97,gestureLabel
2,98,0,0,0,0,0,-0.51,-0.36,1.17,-2.43,1.72,1.83,gestureLabel
2,99,0,0,0,0,0,-0.51,0.80,0.72,-2.05,1.48,1.60,gestureLabel
...DONE...
...COUNTDOWN STARTING...
3....2....1.......SAMPLE NUMBER4...
3,0,0,0,0,0,0,-0.34,0.78,0.73,-2.21,1.21,1.62,gestureLabel
3,1,0,0,0,0,0,-0.12,0.81,0.89,-2.35,0.92,1.66,gestureLabel
3,2,0,0,0,0,0,0.08,1.16,1.10,-2.46,0.61,1.69,gestureLabel
3,3,0,0,0,0,0,0.13,1.73,0.88,-2.51,0.43,1.72,gestureLabel
3,4,0,0,0,0,0,-0.26,2.16,0.63,-2.43,0.46,1.76,gestureLabel
3,5,0,0,0,0,0,-0.66,2.35,0.60,-2.29,0.64,1.84,gestureLabel
3,6,0,0,0,0,0,-0.88,2.17,0.97,-2.07,0.87,1.95,gestureLabel
3,7,0,0,0,0,0,-0.65,1.81,1.21,-1.94,1.01,2.11,gestureLabel
3,8,0,0,0,0,0,-0.26,1.58,1.13,-2.13,1.03,2.28,gestureLabel
3,9,0,0,0,0,0,0.11,1.73,0.96,-2.52,0.98,2.45,gestureLabel
3,10,0,0,0,0,0,0.22,3.12,0.67,-2.32,0.94,2.29,gestureLabel
3,11,0,0,0,0,0,0.23,4.44,0.49,-1.95,0.95,2.05,gestureLabel
3,12,0,0,0,0,0,0.29,5.53,0.29,-1.53,0.89,1.75,gestureLabel
3,13,0,0,0,0,0,0.26,6.34,-0.01,-1.23,0.73,1.40,gestureLabel
3,14,0,0,0,0,0,0.21,6.84,-0.25,-0.91,0.53,1.01,gestureLabel
3,15,0,0,0,0,0,0.27,7.12,-0.33,-0.53,0.31,0.59,gestureLabel
3,16,0,0,0,0,0,0.43,7.41,-0.49,-0.19,0.08,0.14,gestureLabel
3,17,0,0,0,0,0,0.31,7.59,-0.47,0.15,-0.11,-0.33,gestureLabel
3,18,0,0,0,0,0,0.11,7.39,-0.24,0.67,-0.26,-0.78,gestureLabel
3,19,0,0,0,0,0,-0.12,6.64,-0.01,1.37,-0.37,-1.18,gestureLabel
3,20,0,0,0,0,0,-0.25,5.43,0.12,1.99,-0.50,-1.52,gestureLabel
3,21,0,0,0,0,0,-0.28,3.97,0.16,2.39,-0.72,-1.79,gestureLabel
3,22,0,0,0,0,0,-0.34,2.77,0.22,2.64,-0.94,-2.00,gestureLabel
3,23,0,0,0,0,0,-0.27,1.59,0.67,2.94,-1.11,-2.14,gestureLabel
3,24,0,0,0,0,0,-0.11,0.05,1.35,3.12,-1.27,-2.20,gestureLabel
3,25,0,0,0,0,0,-0.04,-1.34,1.92,2.85,-1.38,-2.16,gestureLabel
3,26,0,0,0,0,0,-0.07,-2.64,2.33,2.38,-1.45,-2.05,gestureLabel
3,27,0,0,0,0,0,-0.15,-3.91,2.63,1.96,-1.44,-1.87,gestureLabel
3,28,0,0,0,0,0,-0.27,-4.94,2.83,1.61,-1.35,-1.65,gestureLabel
3,29,0,0,0,0,0,-0.37,-5.72,3.10,1.29,-1.20,-1.37,gestureLabel
3,30,0,0,0,0,0,-0.45,-6.38,3.43,0.99,-1.01,-1.04,gestureLabel
3,31,0,0,0,0,0,-0.48,-6.85,3.85,0.61,-0.78,-0.66,gestureLabel
3,32,0,0,0,0,0,-0.49,-7.43,4.29,0.17,-0.54,-0.25,gestureLabel
3,33,0,0,0,0,0,-0.52,-7.67,4.34,-0.43,-0.25,0.19,gestureLabel
3,34,0,0,0,0,0,-0.61,-7.21,4.12,-1.00,0.08,0.62,gestureLabel
3,35,0,0,0,0,0,-0.71,-6.69,3.87,-1.17,0.44,1.03,gestureLabel
3,36,0,0,0,0,0,-0.72,-6.23,3.56,-1.04,0.83,1.39,gestureLabel
3,37,0,0,0,0,0,-0.67,-5.30,3.11,-1.20,1.10,1.70,gestureLabel
3,38,0,0,0,0,0,-0.64,-4.02,2.79,-1.72,1.22,1.93,gestureLabel
3,39,0,0,0,0,0,-0.49,-3.02,2.78,-2.21,1.24,2.14,gestureLabel
3,40,0,0,0,0,0,-0.11,-1.79,2.33,-2.61,1.12,2.28,gestureLabel
3,41,0,0,0,0,0,-0.03,0.04,1.69,-3.00,0.98,2.33,gestureLabel
3,42,0,0,0,0,0,-0.01,1.95,1.18,-3.25,0.84,2.29,gestureLabel
3,43,0,0,0,0,0,-0.02,3.47,0.92,-3.07,0.75,2.15,gestureLabel
3,44,0,0,0,0,0,-0.08,4.80,0.71,-2.69,0.68,1.93,gestureLabel
3,45,0,0,0,0,0,-0.13,6.12,0.52,-2.27,0.53,1.62,gestureLabel
3,46,0,0,0,0,0,-0.31,7.40,0.36,-1.88,0.29,1.26,gestureLabel
3,47,0,0,0,0,0,-0.49,8.10,0.32,-1.25,0.11,0.90,gestureLabel
3,48,0,0,0,0,0,-0.53,8.33,0.22,-0.44,-0.03,0.52,gestureLabel
3,49,0,0,0,0,0,-0.60,8.61,-0.25,0.29,-0.09,0.09,gestureLabel
3,50,0,0,0,0,0,-0.94,8.69,-0.32,0.80,-0.04,-0.34,gestureLabel
3,51,0,0,0,0,0,-0.98,8.05,-0.12,1.32,-0.04,-0.75,gestureLabel
3,52,0,0,0,0,0,-0.90,7.02,-0.08,1.94,-0.03,-1.14,gestureLabel
3,53,0,0,0,0,0,-0.88,6.12,-0.11,2.27,-0.10,-1.49,gestureLabel
3,54,0,0,0,0,0,-0.81,5.05,0.21,2.40,-0.34,-1.76,gestureLabel
3,55,0,0,0,0,0,-0.62,3.58,0.44,2.51,-0.63,-1.96,gestureLabel
3,56,0,0,0,0,0,-0.39,1.99,0.63,2.48,-0.87,-2.10,gestureLabel
3,57,0,0,0,0,0,-0.21,0.62,0.88,2.29,-1.07,-2.20,gestureLabel
3,58,0,0,0,0,0,-0.21,-0.55,1.45,2.13,-1.13,-2.23,gestureLabel
3,59,0,0,0,0,0,-0.18,-1.56,2.21,2.13,-1.25,-2.23,gestureLabel
3,60,0,0,0,0,0,-0.13,-2.67,2.87,2.29,-1.35,-2.16,gestureLabel
3,61,0,0,0,0,0,-0.18,-3.69,3.32,2.29,-1.46,-2.03,gestureLabel
3,62,0,0,0,0,0,-0.41,-4.80,3.83,2.11,-1.43,-1.83,gestureLabel
3,63,0,0,0,0,0,-0.60,-5.90,4.31,1.80,-1.31,-1.55,gestureLabel
3,64,0,0,0,0,0,-0.71,-6.83,4.53,1.52,-1.03,-1.23,gestureLabel
3,65,0,0,0,0,0,-0.83,-7.43,4.98,1.22,-0.63,-0.90,gestureLabel
3,66,0,0,0,0,0,-0.86,-7.65,5.48,0.88,-0.26,-0.52,gestureLabel
3,67,0,0,0,0,0,-0.85,-7.71,5.69,0.57,0.06,-0.12,gestureLabel
3,68,0,0,0,0,0,-0.76,-7.80,5.26,0.21,0.32,0.32,gestureLabel
3,69,0,0,0,0,0,-0.71,-7.78,4.84,-0.36,0.68,0.77,gestureLabel
3,70,0,0,0,0,0,-0.60,-7.41,4.37,-1.00,0.99,1.20,gestureLabel
3,71,0,0,0,0,0,-0.53,-6.55,3.76,-1.54,1.27,1.61,gestureLabel
3,72,0,0,0,0,0,-0.39,-5.42,3.06,-2.02,1.37,1.95,gestureLabel
3,73,0,0,0,0,0,-0.16,-4.35,2.43,-2.33,1.32,2.24,gestureLabel
3,74,0,0,0,0,0,-0.09,-3.12,1.73,-2.60,1.17,2.44,gestureLabel
3,75,0,0,0,0,0,-0.16,-1.56,1.00,-2.90,1.01,2.56,gestureLabel
3,76,0,0,0,0,0,-0.29,0.04,0.47,-2.99,0.83,2.57,gestureLabel
3,77,0,0,0,0,0,-0.52,1.47,0.37,-2.79,0.72,2.49,gestureLabel
3,78,0,0,0,0,0,-0.72,2.78,0.55,-2.49,0.56,2.34,gestureLabel
3,79,0,0,0,0,0,-0.90,4.06,0.45,-2.14,0.37,2.11,gestureLabel
3,80,0,0,0,0,0,-1.15,5.24,0.38,-1.84,0.18,1.82,gestureLabel
3,81,0,0,0,0,0,-1.30,5.93,0.49,-1.42,0.06,1.47,gestureLabel
3,82,0,0,0,0,0,-1.46,6.50,0.61,-0.90,0.06,1.07,gestureLabel
3,83,0,0,0,0,0,-1.63,7.09,0.64,-0.47,0.11,0.63,gestureLabel
3,84,0,0,0,0,0,-1.61,7.33,0.74,-0.09,0.14,0.19,gestureLabel
3,85,0,0,0,0,0,-1.49,7.04,0.85,0.34,0.16,-0.24,gestureLabel
3,86,0,0,0,0,0,-1.40,6.48,0.79,0.68,0.16,-0.64,gestureLabel
3,87,0,0,0,0,0,-1.38,6.05,0.58,0.80,0.12,-1.00,gestureLabel
